objid,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,plate,mjd,fiberid,x_coord,y_coord,z_coord
1.23765e+18,18.11211,17.16405,16.9104,16.81793,16.78173,756,301,1,435,3.25616e+18,STAR,2892,54552,217,-0.6143203647700192,-0.010465203652802704,-0.009455276988684131
1.23766e+18,19.214779999999998,19.25962,19.07827,19.06185,19.164820000000002,2243,301,3,259,1.06853e+18,QSO,949,52427,183,-2054.3316358282837,639.5023235003837,3395.41999472767
1.23768e+18,19.04242,18.50751,18.23578,17.91698,17.81202,8109,301,5,117,8.6212e+18,QSO,7657,57309,674,4115.25428763291,-1398.6746037754126,2115.2940359324566
1.23767e+18,19.185470000000002,17.490460000000002,16.67054,16.24052,15.928139999999999,5330,301,2,91,2.84292e+18,GALAXY,2525,54569,82,-77.47430256462988,-147.612760369614,35.46341876071241
1.23766e+18,19.02852,18.95135,18.79778,18.83749,18.67418,2987,301,5,49,1.06633e+18,QSO,947,52411,389,-1586.3132529617735,717.7661954302894,2704.3368204210224
1.23766e+18,17.44024,17.032529999999998,16.655620000000003,16.26665,16.10424,2662,301,1,221,1.03077e+19,QSO,9155,58043,236,619.9194127574914,-100.96072948725549,-9.864629941694094
1.23766e+18,19.30901,17.83269,17.14635,16.724079999999997,16.46376,3805,301,4,69,1.90969e+18,GALAXY,1696,53116,594,-251.60114351382998,-79.93823458766785,57.46360937738781
1.23767e+18,19.14074,19.03025,19.067339999999998,18.85925,18.86225,5115,301,3,118,2.51656e+18,QSO,2235,53847,639,-4340.996105407402,-726.0679428696687,2283.6417073337916
1.23766e+18,18.79351,17.83704,17.52264,17.39829,17.3774,4263,301,2,114,9.87304e+18,STAR,8769,57338,85,-0.11935123290173102,0.00045907195836265353,0.0016929438521021633
1.23766e+18,19.15918,18.18488,17.905279999999998,17.7897,17.72995,3926,301,2,117,1.58309e+18,STAR,1406,52876,286,0.8912306404897034,1.7119646315043375,-1.0852750265185276
1.23767e+18,19.35516,18.24128,17.56808,17.189320000000002,17.01409,5112,301,3,265,2.58737e+18,GALAXY,2298,53737,171,-613.7770778604435,360.86575617135315,299.28801129403655
1.23766e+18,18.7422,17.38632,16.92321,16.742070000000002,16.66865,2243,301,1,337,1.4807e+18,STAR,1315,52791,523,0.4645360676396241,0.03952877035831157,-0.7701639374620776
1.23766e+18,18.44545,17.086560000000002,16.435579999999998,16.00369,15.74686,4263,301,1,149,4.39169e+17,GALAXY,390,51900,246,271.59065221688047,23.639597520168888,-5.138487274293426
1.23767e+18,19.247970000000002,19.14029,19.009970000000003,19.0711,19.062260000000002,4600,301,2,44,3.34296e+18,QSO,2969,54586,589,-1298.3713577660808,-2866.4633681675455,1031.9909071852721
1.23768e+18,17.90094,17.71411,17.708460000000002,17.69941,17.39151,8103,301,4,116,8.66278e+18,QSO,7694,57359,396,1382.669434278539,82.47518933857683,722.122704215009
1.23766e+18,17.57742,15.963389999999999,15.333639999999999,15.095020000000002,15.005320000000001,3926,301,6,23,3.27758e+18,STAR,2911,54631,308,0.15154268426418208,0.18004449588892724,-0.18975596471304107
1.23767e+18,18.79186,17.429560000000002,16.82604,16.55743,16.38791,6749,301,3,183,6.40731e+17,GALAXY,569,52264,340,-61.32059094173424,46.517161017983504,6.2277583498404745
1.23766e+18,19.44654,18.59531,18.26101,18.135089999999998,18.07773,2964,301,5,271,7.5334e+18,STAR,6691,56413,18,2.132109325972309,-0.2591115370109922,-2.5640457243637056
1.23767e+18,19.29867,17.18518,16.26614,15.754389999999999,15.357070000000002,4649,301,3,333,2.43872e+18,GALAXY,2166,54232,83,-138.13191548163599,-196.6904553313531,87.86733572081887
1.23766e+18,19.52262,18.16604,17.63615,17.28548,17.049970000000002,3699,301,2,102,1.64724e+18,GALAXY,1463,53063,169,-168.51715758436845,-69.03930352267484,185.5235427247923
1.23766e+18,19.26211,17.69632,17.042370000000002,16.770870000000002,16.66517,3900,301,1,440,3.29332e+18,STAR,2925,54584,219,0.5831080787864296,0.18355478376901418,-0.4809138075965847
1.23766e+18,19.53142,19.50991,19.31944,19.28837,19.42361,3893,301,3,307,1.21137e+19,QSO,10759,58526,686,-2726.50772095036,-1627.8739715167728,2600.8278199665006
1.23766e+18,17.417360000000002,17.3071,17.09972,16.997889999999998,17.008470000000003,4510,301,6,38,2.36677e+18,QSO,2102,54115,482,-3129.370467011767,-1277.3108492138385,2593.5695133831964
1.23766e+18,18.51452,16.97837,16.39188,16.1931,16.07048,4187,301,4,109,2.20805e+18,STAR,1961,53299,581,-0.31070292008341266,0.22573235627728847,-0.00019098073404806446
1.23766e+18,19.43843,17.699460000000002,16.82425,16.39834,16.11064,3704,301,6,133,1.52673e+18,GALAXY,1356,53033,20,-262.6883057220542,140.40600851512295,237.82032254167805
1.23767e+18,16.88758,16.01343,15.7556,15.657670000000001,15.63745,4670,301,4,98,2.39155e+18,STAR,2124,53770,516,1.8771340836992727,1.1775521825622703,-1.0372871394653647
1.23766e+18,19.30921,18.33367,18.10248,18.0356,18.0233,3918,301,6,38,9.25733e+18,STAR,8222,57431,662,-0.23752834419651703,-0.055194158437088955,0.3274160814563989
1.23768e+18,17.22512,16.34054,16.00177,15.86714,15.827639999999999,7712,301,6,256,4.82675e+18,STAR,4287,55483,70,-3.027689475910467,0.5859175407179463,-0.19708732394930367
1.23766e+18,18.1034,17.89317,17.54787,17.503439999999998,17.099510000000002,2335,301,1,45,1.20698e+19,QSO,10720,58250,526,-307.75782245448426,-930.8291102750768,777.545110835633
1.23765e+18,19.2687,18.247429999999998,17.88107,17.73262,17.67605,2207,301,6,114,1.21158e+19,STAR,10761,58283,24,0.6070655879343164,2.6386637290034427,-2.1744295688103756
1.23767e+18,18.72897,17.83558,17.52835,17.415789999999998,17.36712,4678,301,5,72,6.76337e+18,STAR,6007,56066,339,0.4912535752240656,0.30847335427520195,-0.25031151401450613
1.23766e+18,18.79139,18.61502,18.71971,18.769389999999998,18.62905,2826,301,1,266,1.47724e+18,QSO,1312,52781,214,-1546.8568427164919,71.52409464141996,2315.910545765181
1.23767e+18,19.58403,18.29727,17.49771,17.07021,16.77209,5972,301,2,124,2.89926e+18,GALAXY,2575,54085,247,-413.5034184196773,426.6657452344168,110.91699742322339
1.23766e+18,19.0811,18.52254,18.02088,17.69446,17.672279999999997,4294,301,6,229,2.11566e+18,QSO,1879,54478,344,-1364.0563423649867,921.9408980117477,4320.189172166356
1.23767e+18,18.76126,17.72918,17.33661,17.0435,16.85541,5061,301,3,228,2.63578e+18,GALAXY,2341,53738,163,-142.40178377543918,88.85797124249963,76.39049507213079
1.23767e+18,16.79632,15.722729999999999,15.57959,15.54725,15.57988,4670,301,4,300,2.45116e+18,STAR,2177,54557,290,0.010082137780018931,0.019664848162405508,-0.006246032466156994
1.23765e+18,19.432579999999998,18.31437,17.93989,17.78329,17.74795,2131,301,6,81,1.29486e+18,STAR,1150,52644,267,0.06185413215394135,-0.121588716244949,-0.09395088402148889
1.23767e+18,17.0012,15.6504,15.11105,14.90151,14.79742,6182,301,3,171,2.87784e+18,STAR,2556,54000,145,-0.17273398080467575,0.09938958164192538,-0.19765238809542823
1.23766e+18,18.580470000000002,17.06103,16.45717,16.22721,16.11329,3970,301,2,69,3.66498e+18,STAR,3255,54885,631,-2.538491135103352,-0.5458969998180908,0.6554354035211623
1.23767e+18,18.70635,17.3302,16.794179999999997,16.5706,16.47413,6182,301,2,208,2.94995e+18,STAR,2620,54397,350,-0.2706776642227218,0.13197632747298416,-0.25204364089079484
1.23766e+18,18.8222,18.74766,18.63034,18.646520000000002,17.93616,2964,301,6,319,1.09227e+18,QSO,970,52413,528,-768.3456427136659,-58.516296104710364,955.2667547814892
1.23767e+18,18.60588,18.0842,18.019070000000003,17.86219,18.04849,5065,301,2,63,9.83488e+18,QSO,8735,58133,510,2014.5940609723139,1091.5424740951107,247.0514968017247
1.23766e+18,18.82019,18.68989,18.66354,18.46075,18.4209,3926,301,2,186,1.76783e+18,QSO,1570,53149,604,-1491.7054868243804,-4425.627938825143,1945.9274966758849
1.23766e+18,18.22876,17.36942,17.09293,16.959629999999997,16.964979999999997,3900,301,5,306,5.19853e+18,STAR,4617,55617,908,1.1869619928694222,-0.1758503363702544,-0.9975533898156964
1.23766e+18,16.48806,16.08519,15.88313,15.74735,15.645620000000001,4294,301,2,235,2.1156e+18,QSO,1879,54478,111,-890.768749532548,498.2784962513804,2554.596324772377
1.23766e+18,18.01025,17.82058,17.601589999999998,17.56754,17.537010000000002,3225,301,6,26,1.30389e+18,QSO,1158,52668,364,-1571.4927036406457,-811.6599633803095,2964.624220183772
1.23766e+18,19.55186,18.03228,17.44645,17.22182,17.13317,2989,301,4,66,2.75408e+18,STAR,2446,54571,474,0.6246423338142308,0.1350336248933991,-1.112549911074526
1.23766e+18,16.92012,15.7924,15.217579999999998,14.919579999999998,14.66879,3893,301,1,263,1.6484e+18,GALAXY,1464,53091,283,-83.3504967216659,-34.236978928858804,76.01408863892404
1.23765e+18,19.55987,19.4092,19.2825,19.14745,19.04585,1350,301,3,225,6.43121e+18,QSO,5712,56602,264,-2067.5090383794104,1776.85374456224,4531.084726890324
1.23767e+18,18.85495,18.3663,18.33138,18.28838,18.0575,5322,301,4,171,5.50126e+18,QSO,4886,55737,426,-3201.156574625602,-4632.275204255738,1155.830898720013
1.23767e+18,19.0263,17.792379999999998,17.33054,17.16142,17.10451,5959,301,5,14,2.63017e+18,STAR,2336,53712,250,-1.805807461909014,-0.6697071057631862,-1.5507211961375957
1.23767e+18,19.02984,17.810679999999998,17.30848,17.00071,16.78448,5061,301,3,336,2.48943e+18,GALAXY,2211,53786,235,-256.6537200957052,65.33360827379661,142.26618335312457
1.23767e+18,19.2919,19.20567,19.08846,18.9393,18.71162,5308,301,2,139,6.14087e+18,QSO,5454,56015,780,-4343.3925653582455,-2806.9738772969085,1613.1113926538915
1.23766e+18,18.648970000000002,17.31423,16.750020000000003,16.55409,16.44272,2986,301,6,99,2.60874e+18,STAR,2317,54152,103,-1.2803918153264096,1.358289506173569,0.18585451280834356
1.23765e+18,18.58923,17.64544,17.30764,17.1638,17.140079999999998,1729,301,1,265,8.08736e+18,STAR,7183,56658,86,-1.0729058580409614,-0.5652711869852015,0.22034920611748807
1.23767e+18,17.210060000000002,15.61914,15.01271,14.800670000000002,14.7055,5641,301,2,48,2.60316e+18,STAR,2312,53709,304,-0.32025820377590997,-0.043791527067481795,-0.03963952317627561
1.23765e+18,19.43275,18.71734,18.665029999999998,18.6879,18.53644,2126,301,3,212,5.40438e+18,QSO,4800,55674,224,-5316.110147865904,2956.122384277203,437.6221573169396
1.23766e+18,19.046889999999998,17.81054,17.24362,16.9084,16.68631,2826,301,1,269,1.47721e+18,GALAXY,1312,52781,90,-183.5623408097343,6.1314892517626705,275.92601767234913
1.23766e+18,18.8594,18.734370000000002,18.36276,18.4229,18.42737,3225,301,5,107,1.31071e+18,QSO,1164,52674,599,-1754.4945709906851,-1850.5353421206232,3404.444689602652
1.23767e+18,19.0393,17.69226,17.09384,16.83174,16.7164,4829,301,2,112,2.29686e+18,STAR,2040,53384,80,-0.4013974088400818,-0.14549614112938972,-0.20507477171961824
1.23766e+18,19.31687,17.60855,16.79552,16.42605,16.1437,3919,301,3,222,1.56504e+18,GALAXY,1390,53142,144,-62.95361013786924,-99.15010764967343,64.09272343862636
1.23766e+18,18.92759,17.75662,17.03598,16.609289999999998,16.37568,2826,301,1,295,1.48059e+18,GALAXY,1315,52791,98,-346.3076321259818,-31.723337855326058,528.4035610962544
1.23767e+18,19.00904,18.4407,18.381510000000002,18.31738,18.059739999999998,5323,301,4,139,4.58816e+18,QSO,4075,55352,434,-2036.9390044754552,-5216.905384756899,1162.0711556567633
1.23767e+18,18.19528,16.46075,15.65805,15.2772,14.96849,5312,301,1,137,2.91273e+18,GALAXY,2587,54138,85,-145.28266440503802,74.18414861431178,47.14072447220481
1.23767e+18,18.90093,17.876479999999997,17.37491,17.04226,16.87406,5323,301,2,32,3.14697e+18,GALAXY,2795,54563,304,-370.99700523039485,-491.1344373519114,182.7100534722414
1.23767e+18,19.36469,17.97521,17.40384,17.19064,17.12211,5060,301,2,173,3.61194e+18,STAR,3208,54853,186,0.2070587583281638,-0.35845438085970727,-0.913495908272497
1.23767e+18,18.27664,18.03945,17.661179999999998,17.56343,17.551029999999997,6004,301,1,100,5.95271e+18,QSO,5287,55952,284,-2528.911626031297,2902.9895254375356,641.1693067943335
1.23766e+18,19.36879,18.15934,17.66972,17.34798,17.15243,2243,301,2,260,1.06851e+18,GALAXY,949,52427,121,-154.4765562847254,45.99198926107011,251.26826886714903
1.23765e+18,19.00124,18.81671,18.63922,18.41244,18.46734,1350,301,3,207,5.43947e+17,QSO,483,51924,498,-1793.4274672678428,1760.5504449181244,3888.7792484189645
1.23766e+18,18.33299,16.61307,15.8308,15.43135,15.126870000000002,2243,301,2,217,1.064e+18,GALAXY,945,52652,78,-103.3579002648322,53.44802202073806,165.25993019647288
1.23766e+18,19.52758,18.12086,17.57571,17.34917,17.22917,2305,301,2,94,3.89236e+18,STAR,3457,54984,454,1.1675213559596114,3.7941241358719333,-2.763189668802535
1.23765e+18,19.18502,18.2282,17.86478,17.5091,17.37796,1458,301,4,596,6.00245e+17,GALAXY,533,51994,512,-282.4165363601966,-190.9679036343414,14.680466550511804
1.23766e+18,18.37588,18.21259,18.22266,18.05794,17.86093,3180,301,4,181,6.81191e+18,QSO,6050,56089,798,-2303.7996152811284,-3330.2015437048904,3728.1596470680715
1.23767e+18,19.385720000000003,18.173920000000003,17.55715,17.25768,16.94675,5390,301,4,182,2.93313e+18,GALAXY,2605,54484,598,-473.50937519001764,-185.2311531502383,156.96564585638268
1.23766e+18,19.27895,19.18974,19.07058,19.04697,19.14666,3926,301,3,85,1.58082e+18,QSO,1404,52825,223,-1863.0785234270056,-3041.7999815242893,2277.6135514232724
1.23766e+18,19.14688,18.830679999999997,18.95158,18.78549,18.723589999999998,4512,301,2,234,2.08186e+18,QSO,1849,53846,275,-1057.548536572576,-1467.0795466308969,882.4401799817697
1.23766e+18,18.81532,18.48476,18.43548,18.532420000000002,18.63974,3647,301,3,111,1.60671e+18,STAR,1427,52996,173,-0.028924504313839056,0.013606255706160742,0.025117380774263565
1.23766e+18,19.38466,18.08071,17.40096,16.98607,16.67537,3699,301,3,151,1.65171e+18,GALAXY,1467,53115,69,-245.12370705000964,-155.33540132922326,277.4878822482995
1.23768e+18,19.53181,19.23969,19.23281,19.31259,19.04205,8110,301,3,222,7.33772e+18,QSO,6517,56563,840,2584.268474433497,-58.32629284163017,1325.838288456136
1.23767e+18,18.39752,16.90022,16.0665,15.664629999999999,15.3674,4679,301,5,85,7.64273e+18,GALAXY,6788,56428,456,-128.62333889803037,-289.1684526701344,443.5126205059217
1.23767e+18,18.40718,17.25059,16.90502,16.62949,16.55479,4649,301,5,207,2.3994e+18,GALAXY,2131,53819,380,-198.3334660687329,-142.73347283592872,124.08218729035808
1.23766e+18,17.66525,15.97546,15.212760000000001,14.82265,14.547620000000002,4294,301,4,91,2.1055e+18,GALAXY,1870,53383,240,-23.73688315976223,42.40713080951465,63.71818832599331
1.23766e+18,18.64444,16.80022,15.94989,15.551129999999999,15.221110000000001,3699,301,4,91,1.64729e+18,GALAXY,1463,53063,352,-159.29288839348914,-59.00291393772724,179.24189934249898
1.23767e+18,16.38796,14.93987,14.83774,14.86656,14.890229999999999,4887,301,3,177,2.58852e+18,STAR,2299,53711,280,0.005078881657708887,-0.40098423517896037,-0.8068188896989703
1.23767e+18,19.41374,19.13327,19.1696,19.07913,19.131870000000003,4569,301,5,214,1.27745e+19,QSO,11346,58429,115,-1578.419238196248,1189.0831369468735,1060.780792354022
1.23767e+18,19.355320000000003,17.54798,16.67481,16.29201,15.987029999999999,5140,301,1,42,2.66389e+18,GALAXY,2366,53741,39,-236.33806035463058,98.15879041521663,101.29582877532837
1.23766e+18,19.53877,19.31973,19.20024,19.132360000000002,19.15788,3704,301,1,77,1.15146e+19,QSO,10227,58224,136,-2867.213028810213,2118.571319664109,2330.0749381046
1.23766e+18,17.053829999999998,15.88662,15.481,15.258920000000002,15.106929999999998,3894,301,1,124,2.04249e+18,GALAXY,1814,54555,399,-91.97558697027083,-83.33326572689167,19.157495057413634
1.23766e+18,18.63402,18.48104,18.43243,18.10588,17.99389,3926,301,4,55,1.20945e+19,QSO,10742,58198,156,-2437.3792368151944,-3393.942065924329,2980.4210917020664
1.23766e+18,19.1059,17.74599,17.15075,16.89844,16.76875,2247,301,5,158,3.66156e+18,STAR,3252,54893,475,-1.7936390921709657,-0.1388439126222732,0.1755841158915963
1.23766e+18,18.81824,18.63373,18.6649,18.62302,18.270329999999998,3225,301,6,34,1.30396e+18,QSO,1158,52668,608,-697.3658799080764,-395.988690557538,1322.6566382565952
1.23766e+18,19.45477,18.18286,17.69731,17.5175,17.455579999999998,4263,301,6,226,2.60432e+18,STAR,2313,53726,404,-0.13514953664100177,-0.04008475740170311,-0.0023430595943999067
1.23767e+18,19.207629999999998,19.08491,18.69426,18.46913,17.94056,5313,301,6,22,2.78998e+18,QSO,2478,54097,2,-1098.8228710584128,358.2281045093203,409.5081159327511
1.23765e+18,19.549020000000002,17.151870000000002,16.095879999999998,15.71349,15.543520000000001,2076,301,2,168,3.57479e+18,STAR,3175,54828,210,-0.07591677643554379,0.09268456969911205,0.1259817198586265
1.23765e+18,17.87704,16.30426,15.66905,15.4069,15.27084,1412,301,6,132,3.21792e+18,STAR,2858,54498,362,1.1279242375583038,-0.1947252802658332,-2.821759499962196
1.23766e+18,19.12953,17.43427,16.72955,16.43604,16.28366,2964,301,1,288,3.57255e+18,STAR,3173,54849,247,0.25538418961268244,-0.011528066980259178,-0.29236638897899436
1.23766e+18,19.51521,18.393420000000003,17.69227,17.314329999999998,17.134320000000002,4518,301,6,194,2.20339e+18,GALAXY,1957,53415,21,-531.6064788890125,221.91134006200093,409.1921002895472
1.23766e+18,18.679170000000003,17.44218,17.33622,17.28793,17.27084,2305,301,2,145,1.10008e+18,STAR,977,52410,270,0.8650122062261313,4.036483294865384,-2.2459989366112594
1.23766e+18,18.43765,16.96254,16.29736,15.934660000000001,15.707939999999999,2243,301,3,210,1.06404e+18,GALAXY,945,52652,228,-102.67412041275368,57.810837600292984,166.5497654567642
1.23766e+18,19.47221,18.21075,17.45395,17.09845,16.8347,3712,301,4,255,1.49634e+18,GALAXY,1329,52767,71,-276.2403527874316,-285.43286412651173,472.89492340757414
1.23766e+18,17.44429,15.75656,15.002139999999999,14.61616,14.328470000000001,3842,301,6,55,1.83309e+18,GALAXY,1628,53474,442,-118.41433542530005,-19.385813562407144,18.27179348055263
1.23766e+18,17.50305,16.13277,15.489310000000001,15.161579999999999,14.96075,3841,301,1,217,2.02103e+18,GALAXY,1795,54507,127,-173.3481970018248,-54.41631265294229,19.79186164881483
1.23765e+18,18.547079999999998,17.418,16.85366,16.616410000000002,16.47661,1045,301,4,88,3.58613e+18,STAR,3185,54829,490,0.25406163070223114,0.2742061876107602,-0.04638127200015229
1.23766e+18,18.59856,17.144270000000002,16.340429999999998,15.857999999999999,15.51728,3704,301,3,39,1.79136e+18,GALAXY,1591,52976,177,-171.5196986383439,159.83476934806166,142.37330539855586
1.23765e+18,19.39506,18.51171,18.22856,18.125220000000002,18.04729,752,301,1,456,1.03141e+18,STAR,916,52378,322,0.37057987225185457,0.2306197248439729,0.009188735818506558
1.23766e+18,18.623070000000002,17.033360000000002,16.41609,16.072129999999998,15.84764,4294,301,2,195,2.11337e+18,GALAXY,1877,54464,192,-40.156260800527846,34.87594256950351,111.51433033540711
1.23766e+18,19.07582,18.21174,17.87516,17.74041,17.6934,3698,301,6,11,3.5963e+18,STAR,3194,54833,635,1.8706552357052535,-1.0162727405224639,-2.0144420495523447
1.23768e+18,19.458289999999998,19.37816,19.035120000000003,19.08097,19.327579999999998,7767,301,4,88,1.24639e+19,QSO,11070,58452,594,3233.4179306779124,1372.1495919721015,602.7733959134371
1.23766e+18,18.31651,17.33597,16.98958,16.859189999999998,16.84894,2830,301,4,447,9.25729e+18,STAR,8222,57431,501,0.38276313124483136,0.0795467826586598,-0.5088355616527425
1.23767e+18,18.31992,18.098779999999998,18.39464,18.68811,18.89989,6161,301,6,89,5.61718e+18,STAR,4989,56069,226,0.11389451881566583,0.5806073240408096,-0.43799356388071303
1.23766e+18,17.9833,17.0241,16.6382,16.473879999999998,16.39509,3958,301,4,96,3.89459e+18,STAR,3459,55007,388,0.746472719999073,1.515385588164626,-1.0544346517390786
